ID,Street,HouseNumber,Box,Floor,City,PostalCode,Region,District,Province,PropertyType,PropertySubType,Price,SaleType,ConstructionYear,BedroomCount,LivingArea,KitchenType,Furnished,Fireplace,Terrace,TerraceArea,Garden,GardenArea,Facades,SwimmingPool,Condition,EPCScore,Latitude,Longitude,PropertyUrl,Property url
11113406,Grand-Route,110,A,,Ciney,5590,WALLONIE,Dinant,Namur,HOUSE,HOUSE,270000,residential_sale,,3,140.0,,,0,1.0,10.0,1.0,225.0,2.0,,GOOD,A+,50.2585548,5.1359341,,https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/11113406
11113636,Grand-Route,110,B,,Ciney,5590,WALLONIE,Dinant,Namur,HOUSE,HOUSE,285000,residential_sale,,3,133.0,,,0,1.0,10.0,1.0,330.0,2.0,,GOOD,A+,50.2585548,5.1359341,,https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/11113636
10693103,Vrijheidstraat,25,,,Assebroek,8310,FLANDERS,Brugge,West Flanders,HOUSE,HOUSE,219000,residential_sale,1945.0,2,120.0,,,0,,,,175.0,4.0,,TO_RENOVATE,D,51.1977686,3.2347953,,https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/10693103
11084451,Korspelsesteenweg,214,,,Beverlo,3581,FLANDERS,Hasselt,Limburg,HOUSE,HOUSE,255000,residential_sale,2023.0,3,200.0,,,0,,,,341.0,,,GOOD,,51.0886282,5.245854,,https://www.immoweb.be/en/classified/house/for-sale/beverlo/3581/11084451
11113406,Grand-Route,110,A,,Ciney,5590,WALLONIE,Dinant,Namur,HOUSE,HOUSE,270000,residential_sale,,3,140.0,,,0,1.0,10.0,1.0,225.0,2.0,,GOOD,A+,50.2585548,5.1359341,,https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/11113406
11113636,Grand-Route,110,B,,Ciney,5590,WALLONIE,Dinant,Namur,HOUSE,HOUSE,285000,residential_sale,,3,133.0,,,0,1.0,10.0,1.0,330.0,2.0,,GOOD,A+,50.2585548,5.1359341,,https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/11113636
10702266,,,,,Incourt,1315,WALLONIE,Nivelles,Walloon Brabant,HOUSE,HOUSE,697000,residential_sale,2023.0,4,300.0,NOT_INSTALLED,0.0,0,1.0,,,885.0,4.0,0.0,,,,,,https://www.immoweb.be/en/classified/house/for-sale/incourt/1315/10702266
11129803,Rue Louis Baudour,4,,,Honnelles Angre,7387,WALLONIE,Mons,Hainaut,HOUSE,HOUSE,175000,residential_sale,1960.0,3,126.0,USA_INSTALLED,0.0,0,1.0,20.0,1.0,280.0,4.0,0.0,JUST_RENOVATED,,50.3662877,3.6989237,,https://www.immoweb.be/en/classified/house/for-sale/honnelles-angre/7387/11129803
10693103,Vrijheidstraat,25,,,Assebroek,8310,FLANDERS,Brugge,West Flanders,HOUSE,HOUSE,219000,residential_sale,1945.0,2,120.0,,,0,,,,175.0,4.0,,TO_RENOVATE,D,51.1977686,3.2347953,,https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/10693103
10835738,Veldstraat,1A,,,Zingem,9750,FLANDERS,Oudenaarde,East Flanders,HOUSE,VILLA,520000,residential_sale,2023.0,3,175.0,HYPER_EQUIPPED,,0,,,,533.0,,,GOOD,,50.9005768,3.6579626,,https://www.immoweb.be/en/classified/villa/for-sale/zingem/9750/10835738
11085769,Bunderdreef,3,,,Dilbeek,1700,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,VILLA,525000,residential_sale,1964.0,4,233.0,INSTALLED,0.0,0,1.0,,,596.0,4.0,,GOOD,F,50.8526166,4.2635041,,https://www.immoweb.be/en/classified/villa/for-sale/dilbeek/1700/11085769
10977722,Oude Kasteellaan,52,,,Bonheiden,2820,FLANDERS,Mechelen,Antwerp,HOUSE,VILLA,525000,residential_sale,2023.0,3,200.0,,,1,,,,849.0,4.0,,,,51.0195971,4.564953,,https://www.immoweb.be/en/classified/villa/for-sale/bonheiden/2820/10977722
10835738,Veldstraat,1A,,,Zingem,9750,FLANDERS,Oudenaarde,East Flanders,HOUSE,VILLA,520000,residential_sale,2023.0,3,175.0,HYPER_EQUIPPED,,0,,,,533.0,,,GOOD,,50.9005768,3.6579626,,https://www.immoweb.be/en/classified/villa/for-sale/zingem/9750/10835738
11085769,Bunderdreef,3,,,Dilbeek,1700,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,VILLA,525000,residential_sale,1964.0,4,233.0,INSTALLED,0.0,0,1.0,,,596.0,4.0,,GOOD,F,50.8526166,4.2635041,,https://www.immoweb.be/en/classified/villa/for-sale/dilbeek/1700/11085769
10977722,Oude Kasteellaan,52,,,Bonheiden,2820,FLANDERS,Mechelen,Antwerp,HOUSE,VILLA,525000,residential_sale,2023.0,3,200.0,,,1,,,,849.0,4.0,,,,51.0195971,4.564953,,https://www.immoweb.be/en/classified/villa/for-sale/bonheiden/2820/10977722
11015392,Brekelen,30,,,Wuustwezel,2990,FLANDERS,Antwerp,Antwerp,HOUSE,HOUSE,529000,residential_sale,2023.0,4,210.0,,,0,,,,413.0,,,GOOD,,51.3883182,4.584019,,https://www.immoweb.be/en/classified/house/for-sale/wuustwezel/2990/11015392
11015391,Brekelen,30,,,Wuustwezel,2990,FLANDERS,Antwerp,Antwerp,HOUSE,HOUSE,529000,residential_sale,2023.0,4,210.0,,,0,,,,413.0,,,GOOD,,51.3883182,4.584019,,https://www.immoweb.be/en/classified/house/for-sale/wuustwezel/2990/11015391
11129208,Leopold III-straat,78,,,Kortessem,3720,FLANDERS,Tongeren,Limburg,HOUSE,MIXED_USE_BUILDING,1450000,residential_sale,2007.0,0,930.0,,,0,,,,2313.0,,,,B,50.8446439,5.433238,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kortessem/3720/11129208
11129427,,,,,Brussels City,1000,BRUSSELS,Brussels,Brussels,HOUSE,MANOR_HOUSE,5500000,residential_sale,2020.0,6,880.0,USA_HYPER_EQUIPPED,1.0,1,,,,3113.0,4.0,,,B,,,,https://www.immoweb.be/en/classified/manor-house/for-sale/brussels-city/1000/11129427
11129208,Leopold III-straat,78,,,Kortessem,3720,FLANDERS,Tongeren,Limburg,HOUSE,MIXED_USE_BUILDING,1450000,residential_sale,2007.0,0,930.0,,,0,,,,2313.0,,,,B,50.8446439,5.433238,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kortessem/3720/11129208
11129427,,,,,Brussels City,1000,BRUSSELS,Brussels,Brussels,HOUSE,MANOR_HOUSE,5500000,residential_sale,2020.0,6,880.0,USA_HYPER_EQUIPPED,1.0,1,,,,3113.0,4.0,,,B,,,,https://www.immoweb.be/en/classified/manor-house/for-sale/brussels-city/1000/11129427
10700876,Rue Turenne,40,,,Charleroi,6000,WALLONIE,Charleroi,Hainaut,HOUSE,MIXED_USE_BUILDING,250000,residential_sale,,4,260.0,USA_INSTALLED,,0,1.0,,,0.0,2.0,,GOOD,E,50.4117081,4.4405918,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/charleroi/6000/10700876
10700875,Rue Turenne,40,,,Charleroi,6000,WALLONIE,Charleroi,Hainaut,HOUSE,MIXED_USE_BUILDING,250000,residential_sale,,4,260.0,USA_INSTALLED,,0,1.0,,,0.0,2.0,,GOOD,E,50.4117081,4.4405918,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/charleroi/6000/10700875
10912115,Rue des Chanterelles,2,,,Marche-en-Famenne,6900,WALLONIE,Marche-en-Famenne,Luxembourg,HOUSE,HOUSE,139000,residential_sale,,2,85.0,,,0,,,,50.0,2.0,,GOOD,F,50.2239553,5.3435891,,https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne/6900/10912115
11052685,Bredestraat,7,,,Aalst,9300,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,139000,residential_sale,,2,110.0,,,0,1.0,8.0,1.0,150.0,,,TO_RENOVATE,F,50.9476151,4.0449034,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/11052685
10912115,Rue des Chanterelles,2,,,Marche-en-Famenne,6900,WALLONIE,Marche-en-Famenne,Luxembourg,HOUSE,HOUSE,139000,residential_sale,,2,85.0,,,0,,,,50.0,2.0,,GOOD,F,50.2239553,5.3435891,,https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne/6900/10912115
11052685,Bredestraat,7,,,Aalst,9300,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,139000,residential_sale,,2,110.0,,,0,1.0,8.0,1.0,150.0,,,TO_RENOVATE,F,50.9476151,4.0449034,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/11052685
10874234,,,,,Beauraing Froidfontaine,5576,WALLONIE,Dinant,Namur,HOUSE,HOUSE,229000,residential_sale,1962.0,2,80.0,USA_SEMI_EQUIPPED,1.0,0,1.0,20.0,1.0,870.0,4.0,0.0,AS_NEW,D,,,,https://www.immoweb.be/en/classified/house/for-sale/beauraing-froidfontaine/5576/10874234
11072273,Moerdijkstraat,146,,,Ichtegem,8480,FLANDERS,Oostend,West Flanders,HOUSE,HOUSE,229000,residential_sale,1968.0,4,,,,0,,,,800.0,3.0,,GOOD,F,51.1069273,3.00955,,https://www.immoweb.be/en/classified/house/for-sale/ichtegem/8480/11072273
10874234,,,,,Beauraing Froidfontaine,5576,WALLONIE,Dinant,Namur,HOUSE,HOUSE,229000,residential_sale,1962.0,2,80.0,USA_SEMI_EQUIPPED,1.0,0,1.0,20.0,1.0,870.0,4.0,0.0,AS_NEW,D,,,,https://www.immoweb.be/en/classified/house/for-sale/beauraing-froidfontaine/5576/10874234
11072273,Moerdijkstraat,146,,,Ichtegem,8480,FLANDERS,Oostend,West Flanders,HOUSE,HOUSE,229000,residential_sale,1968.0,4,,,,0,,,,800.0,3.0,,GOOD,F,51.1069273,3.00955,,https://www.immoweb.be/en/classified/house/for-sale/ichtegem/8480/11072273
11101884,,,,,DINANT,5500,WALLONIE,Dinant,Namur,HOUSE,VILLA,490000,residential_sale,2009.0,4,236.0,INSTALLED,,1,1.0,40.0,,2186.0,4.0,,,C,,,,https://www.immoweb.be/en/classified/villa/for-sale/dinant/5500/11101884
11101880,,,,,AWAGNE,5501,WALLONIE,Dinant,Namur,HOUSE,VILLA,490000,residential_sale,2009.0,4,236.0,INSTALLED,,1,1.0,40.0,,2186.0,4.0,,,C,,,,https://www.immoweb.be/en/classified/villa/for-sale/awagne/5501/11101880
11080108,Avenue Franklin Roosevelt,29,,,Vis�,4600,WALLONIE,Li�ge,Li�ge,HOUSE,APARTMENT_BLOCK,495000,residential_sale,,7,288.0,,,0,1.0,,1.0,194.0,2.0,,GOOD,D,50.7373339,5.6855783,,https://www.immoweb.be/en/classified/apartment-block/for-sale/vise/4600/11080108
10908376,Aisne,17,,,Durbuy,6940,WALLONIE,Marche-en-Famenne,Luxembourg,HOUSE,HOUSE,495000,residential_sale,,6,324.0,HYPER_EQUIPPED,,0,,,,2910.0,,,,D,50.358208,5.5617896,,https://www.immoweb.be/en/classified/house/for-sale/durbuy/6940/10908376
9969419,,,,,Bassilly,7830,WALLONIE,Soignies,Hainaut,HOUSE,HOUSE,495000,residential_sale,,3,277.0,INSTALLED,0.0,0,1.0,,1.0,2085.0,4.0,,AS_NEW,C,,,,https://www.immoweb.be/en/classified/house/for-sale/bassilly/7830/9969419
10967979,Haringhoek,62,,,Nieuwpoort,8620,FLANDERS,Veurne,West Flanders,HOUSE,HOUSE,475000,residential_sale,1990.0,3,146.0,,,0,,,,647.0,,,,F,51.1398121,2.7336168,,https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/10967979
11101884,,,,,DINANT,5500,WALLONIE,Dinant,Namur,HOUSE,VILLA,490000,residential_sale,2009.0,4,236.0,INSTALLED,,1,1.0,40.0,,2186.0,4.0,,,C,,,,https://www.immoweb.be/en/classified/villa/for-sale/dinant/5500/11101884
11101880,,,,,AWAGNE,5501,WALLONIE,Dinant,Namur,HOUSE,VILLA,490000,residential_sale,2009.0,4,236.0,INSTALLED,,1,1.0,40.0,,2186.0,4.0,,,C,,,,https://www.immoweb.be/en/classified/villa/for-sale/awagne/5501/11101880
11080108,Avenue Franklin Roosevelt,29,,,Vis�,4600,WALLONIE,Li�ge,Li�ge,HOUSE,APARTMENT_BLOCK,495000,residential_sale,,7,288.0,,,0,1.0,,1.0,194.0,2.0,,GOOD,D,50.7373339,5.6855783,,https://www.immoweb.be/en/classified/apartment-block/for-sale/vise/4600/11080108
10908376,Aisne,17,,,Durbuy,6940,WALLONIE,Marche-en-Famenne,Luxembourg,HOUSE,HOUSE,495000,residential_sale,,6,324.0,HYPER_EQUIPPED,,0,,,,2910.0,,,,D,50.358208,5.5617896,,https://www.immoweb.be/en/classified/house/for-sale/durbuy/6940/10908376
9969419,,,,,Bassilly,7830,WALLONIE,Soignies,Hainaut,HOUSE,HOUSE,495000,residential_sale,,3,277.0,INSTALLED,0.0,0,1.0,,1.0,2085.0,4.0,,AS_NEW,C,,,,https://www.immoweb.be/en/classified/house/for-sale/bassilly/7830/9969419
11050160,Koetsierstraat,10,,,Waregem,8790,FLANDERS,Kortrijk,West Flanders,HOUSE,HOUSE,550000,residential_sale,1995.0,3,152.0,INSTALLED,,0,,,,0.0,,,,B,50.880089,3.4356488,,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/11050160
10790899,Koetsierstraat,10,,,Waregem,8790,FLANDERS,Kortrijk,West Flanders,HOUSE,HOUSE,550000,residential_sale,1995.0,3,152.0,INSTALLED,,0,,,,0.0,,,,B,50.880089,3.4356488,,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10790899
11085587,Driesstraat,21,,,Knesselare,9910,FLANDERS,Gent,East Flanders,HOUSE,COUNTRY_COTTAGE,1089000,residential_sale,,4,244.0,,,1,1.0,,,7100.0,,,,A,51.1187331,3.4457875,,https://www.immoweb.be/en/classified/country-cottage/for-sale/knesselare/9910/11085587
11025614,Groene Biezenlaan,55,,,De Panne,8660,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,1100000,residential_sale,1996.0,4,295.0,,,0,,,,1654.0,,,,C,51.0936123,2.5710802,,https://www.immoweb.be/en/classified/villa/for-sale/de-panne/8660/11025614
11085587,Driesstraat,21,,,Knesselare,9910,FLANDERS,Gent,East Flanders,HOUSE,COUNTRY_COTTAGE,1089000,residential_sale,,4,244.0,,,1,1.0,,,7100.0,,,,A,51.1187331,3.4457875,,https://www.immoweb.be/en/classified/country-cottage/for-sale/knesselare/9910/11085587
11025614,Groene Biezenlaan,55,,,De Panne,8660,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,1100000,residential_sale,1996.0,4,295.0,,,0,,,,1654.0,,,,C,51.0936123,2.5710802,,https://www.immoweb.be/en/classified/villa/for-sale/de-panne/8660/11025614
11126197,Walderdonk,45,,,Wachtebeke,9185,FLANDERS,Gent,East Flanders,HOUSE,MIXED_USE_BUILDING,1299000,residential_sale,2023.0,3,197.0,,0.0,0,1.0,72.0,,14569.0,4.0,0.0,AS_NEW,A,51.1736053,3.8500331,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/wachtebeke/9185/11126197
11109565,Walderdonk,45,,,Wachtebeke,9185,FLANDERS,Gent,East Flanders,HOUSE,MIXED_USE_BUILDING,1299000,residential_sale,2023.0,3,197.0,,0.0,0,1.0,72.0,,14569.0,4.0,0.0,AS_NEW,A,51.1736053,3.8500331,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/wachtebeke/9185/11109565
10602017,,,,,Incourt,1315,WALLONIE,Nivelles,Walloon Brabant,HOUSE,HOUSE,697000,residential_sale,2023.0,4,300.0,NOT_INSTALLED,0.0,0,1.0,,,885.0,4.0,0.0,,,,,,https://www.immoweb.be/en/classified/house/for-sale/incourt/1315/10602017
11028182,,,,,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,HOUSE,HOUSE,3285000,residential_sale,2017.0,4,438.0,HYPER_EQUIPPED,,0,,,,880.0,4.0,,,A,,,,https://www.immoweb.be/en/classified/house/for-sale/knokke-zoute/8300/11028182
11121928,Oostmeetstraat,181,,,Koekelare,8680,FLANDERS,Diksmuide,West Flanders,HOUSE,HOUSE,309000,residential_sale,,2,141.0,INSTALLED,,0,,,,389.0,,,,F,51.0937642,2.9542045,,https://www.immoweb.be/en/classified/house/for-sale/koekelare/8680/11121928
11020656,,,,,Veurne,8630,FLANDERS,Veurne,West Flanders,HOUSE,HOUSE,269500,residential_sale,1930.0,3,245.0,,,0,,,,446.0,,,TO_RENOVATE,F,,,,https://www.immoweb.be/en/classified/house/for-sale/veurne/8630/11020656
10957801,,,,,Veurne,8630,FLANDERS,Veurne,West Flanders,HOUSE,HOUSE,269500,residential_sale,1930.0,3,245.0,,,0,,,,446.0,,,TO_RENOVATE,F,,,,https://www.immoweb.be/en/classified/house/for-sale/veurne/8630/10957801
11121932,Oostmeetstraat,181,,,Koekelare,8680,FLANDERS,Diksmuide,West Flanders,HOUSE,HOUSE,309000,residential_sale,,2,141.0,INSTALLED,,0,,,,389.0,,,,F,51.0937642,2.9542045,,https://www.immoweb.be/en/classified/house/for-sale/koekelare/8680/11121932
11146297,Brugsesteenweg,200-202,,1.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,419000,residential_sale,2024.0,3,140.0,HYPER_EQUIPPED,0.0,0,1.0,15.0,,,2.0,0.0,AS_NEW,,51.0652335,3.690419,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11146297
11146296,Brugsesteenweg,200-202,,2.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,419000,residential_sale,2024.0,3,140.0,HYPER_EQUIPPED,,0,1.0,14.0,,,2.0,0.0,AS_NEW,,51.0652335,3.690419,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11146296
11146298,Brugsesteenweg,200-202,,3.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,425000,residential_sale,2024.0,2,118.0,HYPER_EQUIPPED,0.0,0,1.0,11.0,,,,0.0,AS_NEW,,51.0652335,3.690419,,https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/11146298
10568695,Rue Des Boiteux - Kreupelenstraat,15,,2.0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,412000,residential_sale,2015.0,2,91.0,USA_INSTALLED,1.0,0,1.0,7.0,,,4.0,0.0,GOOD,B,50.8504569,4.357095,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10568695
10504382,Rue Des Boiteux - Kreupelenstraat,15,,2.0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,412000,residential_sale,2015.0,2,91.0,USA_INSTALLED,1.0,0,1.0,7.0,,,4.0,0.0,GOOD,B,50.8504569,4.357095,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10504382
11147302,Zoutelaan,100,B2,2.0,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,2295000,residential_sale,1978.0,3,154.0,HYPER_EQUIPPED,,0,,,,,4.0,,AS_NEW,D,51.3500801,3.2979172,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11147302
10918667,Brugsesteenweg,200-202,,1.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,419000,residential_sale,2024.0,3,140.0,HYPER_EQUIPPED,0.0,0,1.0,15.0,,,2.0,0.0,AS_NEW,,51.0652335,3.690419,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10918667
11149927,Kouter,11-25,,1.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,634947,residential_sale,2020.0,1,77.0,USA_HYPER_EQUIPPED,0.0,0,1.0,9.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11149927
11149921,Kouter,11-25,,2.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,639669,residential_sale,2020.0,1,77.0,USA_HYPER_EQUIPPED,0.0,0,1.0,9.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11149921
11149924,Kouter,11-25,,3.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,644393,residential_sale,2020.0,1,77.0,USA_HYPER_EQUIPPED,0.0,0,1.0,9.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11149924
11149923,Kouter,11-25,,4.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,653049,residential_sale,2020.0,1,77.0,USA_HYPER_EQUIPPED,0.0,0,1.0,10.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11149923
11149926,Kouter,11-25,,3.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,787950,residential_sale,2020.0,2,101.0,USA_HYPER_EQUIPPED,0.0,0,1.0,11.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11149926
11152914,Gentsestraat,2,1,1.0,Ninove,9400,FLANDERS,Aalst,East Flanders,APARTMENT,APARTMENT,239000,residential_sale,2018.0,2,77.0,INSTALLED,,0,,,,,,,GOOD,A,50.8368344,4.0130576,,https://www.immoweb.be/en/classified/apartment/for-sale/ninove/9400/11152914
10447388,Avenue Docteur Zamenhof,12,,1.0,Anderlecht,1070,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,199990,residential_sale,1966.0,2,74.0,INSTALLED,0.0,0,1.0,15.0,,,2.0,0.0,AS_NEW,G,50.8280018,4.3076633,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10447388
10372740,Avenue Docteur Zamenhof,12,,1.0,Anderlecht,1070,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,199990,residential_sale,1966.0,2,74.0,INSTALLED,0.0,0,1.0,15.0,,,2.0,0.0,AS_NEW,G,50.8280018,4.3076633,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10372740
10183359,Avenue Charles-Quint,333,,4.0,Ganshoren,1083,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,229990,residential_sale,1958.0,2,81.0,HYPER_EQUIPPED,0.0,0,1.0,8.0,1.0,,2.0,0.0,JUST_RENOVATED,C,50.8713702,4.3010391,,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/10183359
10163550,Avenue Charles-Quint,333,,4.0,Ganshoren,1083,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,229990,residential_sale,1958.0,2,81.0,HYPER_EQUIPPED,0.0,0,1.0,8.0,1.0,,2.0,0.0,JUST_RENOVATED,C,50.8713702,4.3010391,,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/10163550
11104855,Chauss�e de Wavre,133,,1.0,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,235000,residential_sale,1973.0,2,87.0,NOT_INSTALLED,,1,1.0,5.0,,,2.0,,TO_RENOVATE,D,50.8357076,4.3689659,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11104855
11149060,Sleidinge-Dorp,33-41,,2.0,Sleidinge,9940,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,300000,residential_sale,2025.0,1,75.0,HYPER_EQUIPPED,0.0,0,1.0,17.0,,,2.0,0.0,AS_NEW,,51.1327884,3.6790739,,https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/11149060
11149055,Sleidinge-Dorp,33-41,,2.0,Sleidinge,9940,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,300000,residential_sale,2025.0,1,75.0,HYPER_EQUIPPED,0.0,0,1.0,17.0,,,2.0,0.0,AS_NEW,,51.1327884,3.6790739,,https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/11149055
11149012,Sleidinge-Dorp,33-41,,2.0,Evergem,9940,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,300000,residential_sale,2025.0,1,75.0,HYPER_EQUIPPED,0.0,0,1.0,17.0,,,2.0,0.0,AS_NEW,,51.1327884,3.6790739,,https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/11149012
11149008,Sleidinge-Dorp,33-41,,2.0,Evergem,9940,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,300000,residential_sale,2025.0,1,75.0,HYPER_EQUIPPED,0.0,0,1.0,17.0,,,2.0,0.0,AS_NEW,,51.1327884,3.6790739,,https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/11149008
11148957,Drapstraat,22,,1.0,Nazareth,9810,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,366000,residential_sale,2023.0,2,82.0,USA_HYPER_EQUIPPED,0.0,0,1.0,13.0,,,2.0,0.0,AS_NEW,,50.95972,3.6011273,,https://www.immoweb.be/en/classified/apartment/for-sale/nazareth/9810/11148957
11148956,Drapstraat,22,,2.0,Nazareth,9810,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,601000,residential_sale,2023.0,3,146.0,USA_HYPER_EQUIPPED,0.0,0,1.0,15.0,,,2.0,0.0,AS_NEW,,50.95972,3.6011273,,https://www.immoweb.be/en/classified/penthouse/for-sale/nazareth/9810/11148956
11157823,De Schom,10,,1.0,Lier,2500,FLANDERS,Mechelen,Antwerp,APARTMENT,APARTMENT,252000,residential_sale,2020.0,2,90.0,HYPER_EQUIPPED,,1,1.0,10.0,,,2.0,,,,51.1396768,4.5503972,,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/11157823
10918666,Brugsesteenweg,200-202,,2.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,419000,residential_sale,2024.0,3,140.0,HYPER_EQUIPPED,,0,1.0,14.0,,,2.0,0.0,AS_NEW,,51.0652335,3.690419,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10918666
10918665,Brugsesteenweg,200-202,,3.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,425000,residential_sale,2024.0,2,118.0,HYPER_EQUIPPED,0.0,0,1.0,11.0,,,,0.0,AS_NEW,,51.0652335,3.690419,,https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/10918665
10946977,Brusselse steenweg,157, 21,2.0,Aalst,9300,FLANDERS,Aalst,East Flanders,APARTMENT,APARTMENT,475000,residential_sale,2021.0,2,128.0,HYPER_EQUIPPED,,1,1.0,33.0,,,4.0,,,A,50.9288965,4.06476,,https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/10946977
11131909,Brusselse steenweg,157, 21,2.0,Aalst,9300,FLANDERS,Aalst,East Flanders,APARTMENT,APARTMENT,475000,residential_sale,2021.0,2,128.0,HYPER_EQUIPPED,,1,1.0,33.0,,,4.0,,,A,50.9288965,4.06476,,https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/11131909
11027642,Hendrik Consciencelaan,49, 3,1.0,WAARSCHOOT,9950,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,299000,residential_sale,2010.0,2,108.0,INSTALLED,,0,1.0,,,,2.0,,GOOD,A,51.1454961,3.6016198,,https://www.immoweb.be/en/classified/apartment/for-sale/waarschoot/9950/11027642
