CD_REFNIS,CD_SECTOR,TOTAL,DT_STRT_SECTOR,DT_STOP_SECTOR,OPPERVLAKKTE IN HM²,TX_DESCR_SECTOR_NL,TX_DESCR_SECTOR_FR,TX_DESCR_NL,TX_DESCR_FR,TX_DESCR_SECTOR_NLL,TX_DESCR_SECTOR_FRR,SECTOR
34041,34041B02-,1836,1981-03-01,9999-12-31 00:00:00,78.1937613298,SCHOONWATER,SCHOONWATER,Wevelgem,Wevelgem,SCHOONWATER,SCHOONWATER,B02-
34041,34041B03-,492,1981-03-01,9999-12-31 00:00:00,21.1053086272,KWADESTRAAT,KWADESTRAAT,Wevelgem,Wevelgem,KWADESTRAAT,KWADESTRAAT,B03-
34041,34041B042,754,1981-03-01,9999-12-31 00:00:00,24.7131970771,TER WINKEL,TER WINKEL,Wevelgem,Wevelgem,TER WINKEL,TER WINKEL,B042
34041,34041B052,591,1981-03-01,9999-12-31 00:00:00,21.7348037048,KWADRIES,KWADRIES,Wevelgem,Wevelgem,KWADRIES,KWADRIES,B052
34041,34041B07-,204,1981-03-01,9999-12-31 00:00:00,55.9311206133,GULLEGEM - INDUSTRIEZONE,GULLEGEM - INDUSTRIEZONE,Wevelgem,Wevelgem,GULLEGEM - INDUSTRIEZONE,GULLEGEM - INDUSTRIEZONE,B07-
34041,34041B080,123,1981-03-01,9999-12-31 00:00:00,250.636977751,AARDAPPELHOEK - IJZERPOORT,AARDAPPELHOEK - IJZERPOORT,Wevelgem,Wevelgem,AARDAPPELHOEK - IJZERPOORT,AARDAPPELHOEK - IJZERPOORT,B080
34041,34041B0AN,1552,2001-10-01,9999-12-31 00:00:00,67.0298107024,TER WALLE,TER WALLE,Wevelgem,Wevelgem,TER WALLE,TER WALLE,B0AN
34041,34041B0MA,108,2001-10-01,9999-12-31 00:00:00,54.0151035213,DRIEMASTEN,DRIEMASTEN,Wevelgem,Wevelgem,DRIEMASTEN,DRIEMASTEN,B0MA
34041,34041B0PA,562,2001-10-01,9999-12-31 00:00:00,283.829176955,KETENBALIE-STEENBEEK,KETENBALIE-STEENBEEK,Wevelgem,Wevelgem,KETENBALIE-STEENBEEK,KETENBALIE-STEENBEEK,B0PA
34041,34041B111,855,1981-03-01,9999-12-31 00:00:00,59.8613864661,PIJPLAP,PIJPLAP,Wevelgem,Wevelgem,PIJPLAP,PIJPLAP,B111
34041,34041C00-,1764,1981-03-01,9999-12-31 00:00:00,59.3681204772,MOORSELE - PLAATS,MOORSELE - PLAATS,Wevelgem,Wevelgem,MOORSELE - PLAATS,MOORSELE - PLAATS,C00-
34041,34041C01-,622,1981-03-01,9999-12-31 00:00:00,44.3308933267,BENOIT VANMARCKELAAN,BENOIT VANMARCKELAAN,Wevelgem,Wevelgem,BENOIT VANMARCKELAAN,BENOIT VANMARCKELAAN,C01-
34041,34041C021,594,1981-03-01,9999-12-31 00:00:00,23.5827840486,TER KASSEI - OLMENLAAN,TER KASSEI - OLMENLAAN,Wevelgem,Wevelgem,TER KASSEI - OLMENLAAN,TER KASSEI - OLMENLAAN,C021
34041,34041C03-,828,1981-03-01,9999-12-31 00:00:00,46.1272699275,OVERHEULE - BARAKKEN,OVERHEULE - BARAKKEN,Wevelgem,Wevelgem,OVERHEULE - BARAKKEN,OVERHEULE - BARAKKEN,C03-
34041,34041C042,865,1981-03-01,9999-12-31 00:00:00,23.7928174501,'T VRIJE,'T VRIJE,Wevelgem,Wevelgem,'T VRIJE,'T VRIJE,C042
34041,34041C052,864,1981-03-01,9999-12-31 00:00:00,36.4473406339,IDESHOF,IDESHOF,Wevelgem,Wevelgem,IDESHOF,IDESHOF,C052
34041,34041C081,505,1981-03-01,9999-12-31 00:00:00,810.782374974,HERTHOEK - KOMMEREHOEK,HERTHOEK - KOMMEREHOEK,Wevelgem,Wevelgem,HERTHOEK - KOMMEREHOEK,HERTHOEK - KOMMEREHOEK,C081
34041,34041C091,144,1981-03-01,9999-12-31 00:00:00,240.078891962,BARAKKENHOEK,BARAKKENHOEK,Wevelgem,Wevelgem,BARAKKENHOEK,BARAKKENHOEK,C091
34041,34041C19-,130,1981-03-01,9999-12-31 00:00:00,140.769349147,KEZELBERG - MOORSELE,KEZELBERG - MOORSELE,Wevelgem,Wevelgem,KEZELBERG - MOORSELE,KEZELBERG - MOORSELE,C19-
34041,34041C272,25,1981-03-01,9999-12-31 00:00:00,32.2161109217,INDUSTRIEZONE - DRIESLAAN,INDUSTRIEZONE - DRIESLAAN,Wevelgem,Wevelgem,INDUSTRIEZONE - DRIESLAAN,INDUSTRIEZONE - DRIESLAAN,C272
34041,34041C293,5,1981-03-01,9999-12-31 00:00:00,59.8659284714,SINT-ELOOISWINKELSTRAAT,SINT-ELOOISWINKELSTRAAT,Wevelgem,Wevelgem,SINT-ELOOISWINKELSTRAAT,SINT-ELOOISWINKELSTRAAT,C293
34041,34041ZZZZ,10,1981-03-01,9999-12-31 00:00:00,0.0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Wevelgem,Wevelgem,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
34042,34042A00-,1788,1981-03-01,9999-12-31 00:00:00,53.1433621399,ZWEVEGEM-CENTRUM,ZWEVEGEM-CENTRUM,Zwevegem,Zwevegem,ZWEVEGEM-CENTRUM,ZWEVEGEM-CENTRUM,A00-
34042,34042A010,1119,1981-03-01,9999-12-31 00:00:00,35.5118431278,KANAALSTRAAT,KANAALSTRAAT,Zwevegem,Zwevegem,KANAALSTRAAT,KANAALSTRAAT,A010
34042,34042A021,681,1981-03-01,9999-12-31 00:00:00,16.5244694693,KOUTER,KOUTER,Zwevegem,Zwevegem,KOUTER,KOUTER,A021
34042,34042A031,1341,1981-03-01,9999-12-31 00:00:00,57.8803527697,DE LINDE,DE LINDE,Zwevegem,Zwevegem,DE LINDE,DE LINDE,A031
34042,34042A04-,1216,1981-03-01,9999-12-31 00:00:00,54.8472261146,TE WINCKELE,TE WINCKELE,Zwevegem,Zwevegem,TE WINCKELE,TE WINCKELE,A04-
34042,34042A05-,971,1981-03-01,9999-12-31 00:00:00,74.9934723437,ABEELE,ABEELE,Zwevegem,Zwevegem,ABEELE,ABEELE,A05-
34042,34042A07-,774,1981-03-01,9999-12-31 00:00:00,123.545944453,BEKAERT,BEKAERT,Zwevegem,Zwevegem,BEKAERT,BEKAERT,A07-
34042,34042A091,959,1981-03-01,9999-12-31 00:00:00,714.483038621,LETTENHOF - DRIE LINDEN - LAATSTE OORTJE,LETTENHOF - DRIE LINDEN - LAATSTE OORTJE,Zwevegem,Zwevegem,LETTENHOF - DRIE LINDEN - LAATSTE OORTJE,LETTENHOF - DRIE LINDEN - LAATSTE OORTJE,A091
34042,34042A100,1486,1981-03-01,9999-12-31 00:00:00,77.6982894393,MEIWEG,MEIWEG,Zwevegem,Zwevegem,MEIWEG,MEIWEG,A100
34042,34042A180,750,1981-03-01,9999-12-31 00:00:00,96.1468102007,KAPPAERT,KAPPAERT,Zwevegem,Zwevegem,KAPPAERT,KAPPAERT,A180
34042,34042A19-,177,1981-03-01,9999-12-31 00:00:00,113.446434978,WULFSBERG,WULFSBERG,Zwevegem,Zwevegem,WULFSBERG,WULFSBERG,A19-
34042,34042A200,756,1981-03-01,9999-12-31 00:00:00,40.6979841424,KAPEL MILANEN,KAPEL MILANEN,Zwevegem,Zwevegem,KAPEL MILANEN,KAPEL MILANEN,A200
34042,34042A212,511,1981-03-01,9999-12-31 00:00:00,18.2277291404,'T BAKKERIJTJE,'T BAKKERIJTJE,Zwevegem,Zwevegem,'T BAKKERIJTJE,'T BAKKERIJTJE,A212
34042,34042A222,229,1981-03-01,9999-12-31 00:00:00,21.8793556398,KREUPEL,KREUPEL,Zwevegem,Zwevegem,KREUPEL,KREUPEL,A222
34042,34042A30-,591,1981-03-01,9999-12-31 00:00:00,37.0910693463,KNOKKE,KNOKKE,Zwevegem,Zwevegem,KNOKKE,KNOKKE,A30-
34042,34042A402,1392,1981-03-01,9999-12-31 00:00:00,40.698368302,EUROPA,EUROPA,Zwevegem,Zwevegem,EUROPA,EUROPA,A402
34042,34042B00-,1428,1981-03-01,9999-12-31 00:00:00,68.2361375426,OTEGEM-KERN,OTEGEM-KERN,Zwevegem,Zwevegem,OTEGEM-KERN,OTEGEM-KERN,B00-
34042,34042B08-,455,1981-03-01,9999-12-31 00:00:00,232.008656453,'T STROPUIT - ZAVELEINDE,'T STROPUIT - ZAVELEINDE,Zwevegem,Zwevegem,'T STROPUIT - ZAVELEINDE,'T STROPUIT - ZAVELEINDE,B08-
34042,34042B09-,680,1981-03-01,9999-12-31 00:00:00,468.208063369,OTEGEM-VERSPREIDE BEWONING,OTEGEM-VERSPREIDE BEWONING,Zwevegem,Zwevegem,OTEGEM-VERSPREIDE BEWONING,OTEGEM-VERSPREIDE BEWONING,B09-
34042,34042C00-,1189,1981-03-01,9999-12-31 00:00:00,39.0914755162,HEESTERT-KERN,HEESTERT-KERN,Zwevegem,Zwevegem,HEESTERT-KERN,HEESTERT-KERN,C00-
34042,34042C01-,261,1981-03-01,9999-12-31 00:00:00,18.6834162216,GAUWELSTRAAT,GAUWELSTRAAT,Zwevegem,Zwevegem,GAUWELSTRAAT,GAUWELSTRAAT,C01-
34042,34042C02-,390,1981-03-01,9999-12-31 00:00:00,42.880822657,MELKERIJ,MELKERIJ,Zwevegem,Zwevegem,MELKERIJ,MELKERIJ,C02-
34042,34042C032,453,1981-03-01,9999-12-31 00:00:00,28.3507510759,EICKENBORG,EICKENBORG,Zwevegem,Zwevegem,EICKENBORG,EICKENBORG,C032
34042,34042C042,41,1981-03-01,9999-12-31 00:00:00,5.77087737473,BAAN MOEN,BAAN MOEN,Zwevegem,Zwevegem,BAAN MOEN,BAAN MOEN,C042
34042,34042C081,60,1981-03-01,9999-12-31 00:00:00,120.485542111,WATERHOEK,WATERHOEK,Zwevegem,Zwevegem,WATERHOEK,WATERHOEK,C081
34042,34042C091,507,1981-03-01,9999-12-31 00:00:00,1047.41818204,BLINDE KAPEL - VERBRANDHOF,BLINDE KAPEL - VERBRANDHOF,Zwevegem,Zwevegem,BLINDE KAPEL - VERBRANDHOF,BLINDE KAPEL - VERBRANDHOF,C091
34042,34042D00-,1765,1981-03-01,9999-12-31 00:00:00,95.854468684,MOEN-KERN,MOEN-KERN,Zwevegem,Zwevegem,MOEN-KERN,MOEN-KERN,D00-
34042,34042D012,127,1981-03-01,9999-12-31 00:00:00,11.0245228381,BAAN MOEN - ZWEVEGEM,BAAN MOEN - ZWEVEGEM,Zwevegem,Zwevegem,BAAN MOEN - ZWEVEGEM,BAAN MOEN - ZWEVEGEM,D012
34042,34042D022,114,1981-03-01,9999-12-31 00:00:00,29.1655712853,STEENBAKKERIJ,STEENBAKKERIJ,Zwevegem,Zwevegem,STEENBAKKERIJ,STEENBAKKERIJ,D022
34042,34042D081,246,1981-03-01,9999-12-31 00:00:00,372.755628058,KLIJTE - KEIBERG,KLIJTE - KEIBERG,Zwevegem,Zwevegem,KLIJTE - KEIBERG,KLIJTE - KEIBERG,D081
34042,34042D091,325,1981-03-01,9999-12-31 00:00:00,515.680008977,BROEKENHOEK - BAVENGEMKNOK - POELDRIES - OKKERDRIES,BROEKENHOEK - BAVENGEMKNOK - POELDRIES - OKKERDRIES,Zwevegem,Zwevegem,BROEKENHOEK - BAVENGEMKNOK - POELDRIES - OKKERDRIES,BROEKENHOEK - BAVENGEMKNOK - POELDRIES - OKKERDRIES,D091
34042,34042D114,45,1981-03-01,9999-12-31 00:00:00,23.5163583658,HOOGSTRAATJE,HOOGSTRAATJE,Zwevegem,Zwevegem,HOOGSTRAATJE,HOOGSTRAATJE,D114
34042,34042D313,180,1981-03-01,9999-12-31 00:00:00,8.15640086013,KNOKKE,KNOKKE,Zwevegem,Zwevegem,KNOKKE,KNOKKE,D313
34042,34042E00-,1672,1981-03-01,9999-12-31 00:00:00,104.887380283,SINT-DENIJS-KERN,SINT-DENIJS-KERN,Zwevegem,Zwevegem,SINT-DENIJS-KERN,SINT-DENIJS-KERN,E00-
34042,34042E012,114,1981-03-01,9999-12-31 00:00:00,15.2544712624,BAAN SINT-DENIJS NAAR KOOIGEM,BAAN SINT-DENIJS NAAR KOOIGEM,Zwevegem,Zwevegem,BAAN SINT-DENIJS NAAR KOOIGEM,BAAN SINT-DENIJS NAAR KOOIGEM,E012
34042,34042E083,241,1981-03-01,9999-12-31 00:00:00,579.850664489,BEERBOS,BEERBOS,Zwevegem,Zwevegem,BEERBOS,BEERBOS,E083
34042,34042E091,463,1981-03-01,9999-12-31 00:00:00,951.475244017,SINT-DENIJS-VERSPR. BEW.-ZUID,SINT-DENIJS-VERSPR. BEW.-ZUID,Zwevegem,Zwevegem,SINT-DENIJS-VERSPR. BEW.-ZUID,SINT-DENIJS-VERSPR. BEW.-ZUID,E091
34042,34042E114,56,1981-03-01,9999-12-31 00:00:00,5.5620247185,HOOGSTRAATJE,HOOGSTRAATJE,Zwevegem,Zwevegem,HOOGSTRAATJE,HOOGSTRAATJE,E114
34042,34042ZZZZ,5,1981-03-01,9999-12-31 00:00:00,0.0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Zwevegem,Zwevegem,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
34043,34043A00-,497,1981-03-01,9999-12-31 00:00:00,27.5844433978,SPIERE-KERN,SPIERE-KERN,Spiere-Helkijn,Espierres-Helchin,SPIERE-KERN,SPIERE-KERN,A00-
34043,34043A01-,324,1981-03-01,9999-12-31 00:00:00,43.9020190758,IJZEREN BAREEL,IJZEREN BAREEL,Spiere-Helkijn,Espierres-Helchin,IJZEREN BAREEL,IJZEREN BAREEL,A01-
34043,34043A09-,259,1981-03-01,9999-12-31 00:00:00,528.525582709,SPIERE-VERSPREIDE BEWONING,SPIERE-VERSPREIDE BEWONING,Spiere-Helkijn,Espierres-Helchin,SPIERE-VERSPREIDE BEWONING,SPIERE-VERSPREIDE BEWONING,A09-
34043,34043B00-,578,1981-03-01,9999-12-31 00:00:00,28.0591015768,HELKIJN-DORP,HELKIJN-DORP,Spiere-Helkijn,Espierres-Helchin,HELKIJN-DORP,HELKIJN-DORP,B00-
34043,34043B09-,398,1981-03-01,9999-12-31 00:00:00,453.452491784,HELKIJN-VERSPREIDE BEWONING,HELKIJN-VERSPREIDE BEWONING,Spiere-Helkijn,Espierres-Helchin,HELKIJN-VERSPREIDE BEWONING,HELKIJN-VERSPREIDE BEWONING,B09-
34043,34043ZZZZ,0,1981-03-01,9999-12-31 00:00:00,0.0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Spiere-Helkijn,Espierres-Helchin,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
35002,35002A00-,1468,1981-03-01,9999-12-31 00:00:00,28.8636510538,BREDENE - DORPSKERN,BREDENE - DORPSKERN,Bredene,Bredene,BREDENE - DORPSKERN,BREDENE - DORPSKERN,A00-
35002,35002A01-,1458,1981-03-01,9999-12-31 00:00:00,89.631703716,BLAUWE SLUIS,BLAUWE SLUIS,Bredene,Bredene,BLAUWE SLUIS,BLAUWE SLUIS,A01-
35002,35002A02-,424,1981-03-01,9999-12-31 00:00:00,10.1318731719,DUINENSTRAAT - CAFE PARIJS,DUINENSTRAAT - CAFE PARIJS,Bredene,Bredene,DUINENSTRAAT - CAFE PARIJS,DUINENSTRAAT - CAFE PARIJS,A02-
35002,35002A09-,407,1981-03-01,9999-12-31 00:00:00,543.6760306,ZUIDOOSTWIJK,ZUIDOOSTWIJK,Bredene,Bredene,ZUIDOOSTWIJK,ZUIDOOSTWIJK,A09-
35002,35002A101,1915,1981-03-01,9999-12-31 00:00:00,29.6577052431,SAS-SLIJKENS - OOST,SAS-SLIJKENS - OOST,Bredene,Bredene,SAS-SLIJKENS - OOST,SAS-SLIJKENS - OOST,A101
35002,35002A122,1170,1981-03-01,9999-12-31 00:00:00,20.7967411397,SAS - SLIJKENS - NOORDEDE,SAS - SLIJKENS - NOORDEDE,Bredene,Bredene,SAS - SLIJKENS - NOORDEDE,SAS - SLIJKENS - NOORDEDE,A122
35002,35002A131,1158,1981-03-01,9999-12-31 00:00:00,33.4192664117,NUKKERWIJK,NUKKERWIJK,Bredene,Bredene,NUKKERWIJK,NUKKERWIJK,A131
35002,35002A172,207,1981-03-01,9999-12-31 00:00:00,17.1172760043,SAS - SLIJKENS - WESTE,SAS - SLIJKENS - WESTE,Bredene,Bredene,SAS - SLIJKENS - WESTE,SAS - SLIJKENS - WESTE,A172
35002,35002A18-,78,1981-03-01,9999-12-31 00:00:00,33.2523999347,BREDENE-INDUSTRIE BRUGSE STWG,BREDENE-INDUSTRIE BRUGSE STWG,Bredene,Bredene,BREDENE-INDUSTRIE BRUGSE STWG,BREDENE-INDUSTRIE BRUGSE STWG,A18-
35002,35002A1AA,736,2001-10-01,9999-12-31 00:00:00,23.4270575222,TURKIJEN,TURKIJEN,Bredene,Bredene,TURKIJEN,TURKIJEN,A1AA
35002,35002A1BA,827,2001-10-01,9999-12-31 00:00:00,37.804601078,VICOGNEZWIN,VICOGNEZWIN,Bredene,Bredene,VICOGNEZWIN,VICOGNEZWIN,A1BA
35002,35002A1PA,921,2001-10-01,9999-12-31 00:00:00,43.2084657757,VICOGNE,VICOGNE,Bredene,Bredene,VICOGNE,VICOGNE,A1PA
35002,35002A20-,2014,1981-03-01,9999-12-31 00:00:00,31.5150339251,BREDENE-AAN-ZEE-OOST,BREDENE-AAN-ZEE-OOST,Bredene,Bredene,BREDENE-AAN-ZEE-OOST,BREDENE-AAN-ZEE-OOST,A20-
35002,35002A21-,1104,1981-03-01,9999-12-31 00:00:00,33.325324738,BREDENE-AAN-ZEE-WEST VILLAWIJK,BREDENE-AAN-ZEE-WEST VILLAWIJK,Bredene,Bredene,BREDENE-AAN-ZEE-WEST VILLAWIJK,BREDENE-AAN-ZEE-WEST VILLAWIJK,A21-
35002,35002A22-,788,1981-03-01,9999-12-31 00:00:00,13.3086139526,GROENENDIJK - TURKIJE,GROENENDIJK - TURKIJE,Bredene,Bredene,GROENENDIJK - TURKIJE,GROENENDIJK - TURKIJE,A22-
35002,35002A232,1528,1981-03-01,9999-12-31 00:00:00,55.4362882209,VICOGNE - PARKLAAN - POPULIERENLAAN,VICOGNE - PARKLAAN - POPULIERENLAAN,Bredene,Bredene,VICOGNE - PARKLAAN - POPULIERENLAAN,VICOGNE - PARKLAAN - POPULIERENLAAN,A232
35002,35002A29-,0,1981-03-01,9999-12-31 00:00:00,92.7009905455,DUINEN,DUINEN,Bredene,Bredene,DUINEN,DUINEN,A29-
35002,35002A311,1467,1981-03-01,9999-12-31 00:00:00,113.095342656,MARIA DUYNE,MARIA DUYNE,Bredene,Bredene,MARIA DUYNE,MARIA DUYNE,A311
35002,35002A322,405,1981-03-01,9999-12-31 00:00:00,48.8141298347,KONINGIN ASTRIDLAAN,KONINGIN ASTRIDLAAN,Bredene,Bredene,KONINGIN ASTRIDLAAN,KONINGIN ASTRIDLAAN,A322
35002,35002X0JQ,0,2018-01-01,9999-12-31 00:00:00,126.048165254,STRAND,STRAND,Bredene,Bredene,STRAND,STRAND,X0JQ
35002,35002ZZZZ,6,1981-03-01,9999-12-31 00:00:00,0.0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Bredene,Bredene,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
35005,35005A00-,2212,1981-03-01,9999-12-31 00:00:00,43.8653675332,GISTEL-CENTRUM,GISTEL-CENTRUM,Gistel,Gistel,GISTEL-CENTRUM,GISTEL-CENTRUM,A00-
35005,35005A01-,1015,1981-03-01,9999-12-31 00:00:00,48.9456199453,MOLENHOEK,MOLENHOEK,Gistel,Gistel,MOLENHOEK,MOLENHOEK,A01-
35005,35005A020,1803,1981-03-01,9999-12-31 00:00:00,62.3508565955,KOLAARD,KOLAARD,Gistel,Gistel,KOLAARD,KOLAARD,A020
35005,35005A031,558,1981-03-01,9999-12-31 00:00:00,30.3830373682,VLIEGPLEIN,VLIEGPLEIN,Gistel,Gistel,VLIEGPLEIN,VLIEGPLEIN,A031
